breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
year,2011,PTS,0.998761905,0.076670004,Outlier,Shape,0.07657508,156,215452,"[0.2017086627307646, -0.019331669602770184]","[-0.004798114621285186, -0.004176467593970159]","[0.00016703922658325933, -2.5946161831677645e-05]","[6.4262166023254395, 2.3184127807617188]",6.42621660232544,2.3184127807617188,"[-30.25853696181911, -49.177905239194665]","[-0.000926952971244588, 1.0903439022766462e-18]","[-0.006671350698924373, 0.028622267532326984]","[7.385711193084717, -17.366579055786133]"
year,-1,AST,0.488746599,0.076670004,Trend,Shape,0.037472204,338,215452,"[0.2118464827205323, -0.03895519029922854]","[-0.004798114621285183, -0.004176467593970157]","[0.0001670392265832591, -2.5946161831676737e-05]","[6.604602813720703, 1.9962000846862793]",6.604602813720702,1.9962000846862795,"[-30.249462367324213, -49.183462904591536]","[-0.0009269529712445895, -1.0903398693453035e-18]","[-0.00667135069892337, 0.028622267532326228]","[7.667250156402588, -17.646869659423828]"
pos_name,PG,AST,0.992907866,0.076670004,Top1,Point,0.07612625,362,215452,"[0.2118464821997714, -0.03895518956535527]","[-0.004798114621285187, -0.0041764675939701444]","[0.00016703922658325938, -2.5946161831677604e-05]","[6.4262166023254395, 2.318413019180298]",6.42621660232544,2.3184130191802983,"[-30.24948901789041, -49.18344659392019]","[-0.0009269529712445893, 2.183105431642939e-24]","[-0.0066713506989237665, 0.02862226753232673]","[7.385695457458496, -17.366609573364258]"
year,1976,AST,1.0,0.076670004,Change Point,Shape,0.076670004,424,215452,"[0.21184648197297987, -0.038955189245753065]","[-0.004798114621285186, -0.0041764675939701505]","[0.00016703922658325884, -2.5946161831677266e-05]","[6.60447359085083, 1.996208667755127]",6.60447359085083,1.996208667755127,"[-30.24948911214227, -49.1834465362361]","[-0.0009269529712445885, 3.271028202215879e-18]","[-0.0066713506989233735, 0.02862226753232635]","[7.385711193084717, -17.366579055786133]"
year,2013,AST,0.986386401,0.076670004,Outlier,Shape,0.07562625,462,215452,"[0.2014251132610658, -0.018849876658816905]","[-0.00479811462128519, -0.004176467593970158]","[0.00016703922658325895, -2.5946161831677482e-05]","[6.604602336883545, 1.9962016344070435]",6.604602336883545,1.996201634407044,"[-30.2585368420967, -49.17790531256848]","[-0.0009269529712445898, 4.361369889876243e-18]","[-0.006671350698923571, 0.02862226753232637]","[7.6672515869140625, -17.646873474121094]"
name,-1,PTS;AST,1.0,0.076670004,Clustering,Compound Shape,0.075018871,554,215452,"[0.20192164062474252, -0.01970021142582753]","[-0.004798114621285187, -0.004176467593970149]","[0.0001670392265832586, -2.59461618316774e-05]","[6.604514122009277, 1.9962339401245117]",6.604514122009277,1.996233940124512,"[-30.258536843245786, -49.17790531186428]","[-0.0009269529712445902, 1.9108980192487983e-24]","[-0.006671350698923569, 0.02862226753232631]","[7.667250156402588, -17.646869659423828]"
age,26,PTS,0.937431969,0.03800124,Top1,Point,0.035623577000000003,51,182489,"[0.24569089497709617, 0.05122259493483834]","[-0.0047981146212851865, -0.004589875954960758]","[0.00016703922658325938, -2.594616183167751e-05]","[-10.064552307128906, 12.190207481384277]",-10.064552307128906,12.190207481384276,"[-7.8481418433294365, -16.000687197217747]","[-0.0009269529712445888, -2.263642596488557e-17]","[-0.006671350698924369, 0.028622267532326762]","[3.4869329929351807, -1.9245578050613403]"
name,Isiah Thomas,PTS,0.999992472,0.03800124,Top1,Point,0.0380009539999999,56,182489,"[0.24569089547044573, 0.05122259780242475]","[-0.0047981146212851865, -0.0047569762680230296]","[0.00016703922658325917, -2.5946161831676537e-05]","[-10.0678129196167, 12.111101150512695]",-10.0678129196167,12.111101150512695,"[-7.8481418433295556, -16.000687197217353]","[-0.0009269529712445888, -5.8902196451416846e-18]","[-0.006671350698924174, 0.028622267532326502]","[3.4869329929351807, -1.9245578050613403]"
year,1955,PTS,1.0,0.03800124,Change Point,Shape,0.03800124,102,182489,"[0.24569089546803843, 0.0512225977883683]","[-0.0047981146212851865, -0.004722430446607093]","[0.00016703922658325908, -2.5946161831676994e-05]","[-10.069862365722656, 12.095674514770508]",-10.069862365722656,12.095674514770508,"[-7.848141843329392, -16.000687197217704]","[-0.0009269529712445918, -1.6167091175248908e-17]","[-0.006671350698923175, 0.02862226753232629]","[3.4869329929351807, -1.9245578050613403]"
year,1984,PTS,0.949244865,0.03800124,Outlier,Shape,0.036072482,153,182489,"[0.24569089549259782, 0.05122259793104008]","[-0.0047981146212851804, -0.004722430446607087]","[0.00016703922658325816, -2.5946161831678523e-05]","[-10.069862365722656, 12.095674514770508]",-10.069862365722656,12.095674514770508,"[-7.8481418433296355, -16.000687197216987]","[-0.0009269529712445886, -1.676619768867583e-17]","[-0.0066713506989237725, 0.02862226753232668]","[3.6281723976135254, -2.1360132694244385]"
year,1982,AST,1.0,0.03800124,Change Point,Shape,0.03800124,402,182489,"[0.2456908937012379, 0.051222587522366574]","[-0.004798114621285185, -0.004722430446607087]","[0.0001670392265832594, -2.5946161831676252e-05]","[-10.064552307128906, 12.19020938873291]",-10.064552307128906,12.19020938873291,"[-7.848141843329546, -16.000687197217403]","[-0.000926952971244592, -5.308825501047382e-18]","[-0.0066713506989237665, 0.028622267532326554]","[3.6281723976135254, -2.1360132694244385]"
year,1986,AST,0.988088927,0.03800124,Outlier,Shape,0.037548604,459,182489,"[0.24569089548343487, 0.05122259787793611]","[-0.004798114621285183, -0.0045898759549607634]","[0.000167039226583259, -2.594616183167702e-05]","[-10.07540225982666, 12.088006019592285]",-10.07540225982666,12.088006019592285,"[-7.848141843329483, -16.000687197217676]","[-0.0009269529712445959, -1.327216401254534e-17]","[-0.006671350698924178, 0.02862226753232665]","[3.4869329929351807, -1.9245578050613403]"
name,Oscar Robertson,PTS,1.0,0.0370476329999999,Top1,Point,0.0370476329999999,52,182482,"[0.2506911054757234, 0.017608391533754215]","[-0.004798114621285186, -0.004655742558037452]","[0.0001670155513882647, -2.5941091563654805e-05]","[-2.541041374206543, 10.80713176727295]",-2.541041374206543,10.80713176727295,"[-6.702069230059835, -33.30770337119362]","[-0.0009269529712445978, -4.3531743709513155e-18]","[-0.0066544937750666455, 0.028526099004612265]","[6.559333324432373, 0.3297698199748993]"
year,1962,PTS,0.959337274,0.0370476329999999,Outlier,Shape,0.035541175,151,182482,"[0.24856549352628024, 0.029194037965299673]","[-0.004798114621285186, -0.004624481835255526]","[0.00016701555138826354, -2.5941091563654263e-05]","[-2.541041135787964, 10.807132720947266]",-2.541041135787964,10.807132720947266,"[-6.7020737362525225, -33.30770501641806]","[-0.0009269529712445897, -8.360901639514817e-18]","[-0.006654493775066447, 0.02852609900461213]","[6.559333324432373, 0.3297698199748993]"
age,25,PTS,0.921055773,0.03933629,Top1,Point,0.036230917,53,182485,"[0.24733872142812108, 0.006308921089540529]","[-0.004798114621285174, -0.0016976451877338398]","[0.00016703922658325884, -2.594616183167721e-05]","[2.044739007949829, 7.635454177856445]",2.044739007949829,7.635454177856445,"[-12.239480942430198, -41.54847939894084]","[-0.0009269529712445844, -6.70976491225372e-18]","[-0.0066713506989245705, 0.028622267532326866]","[-0.007127043325453997, 3.858372926712036]"
name,Rick Barry,PTS,0.997986543,0.03933629,Top1,Point,0.0392570879999999,67,182485,"[0.24733872142887353, 0.0063089211882058705]","[-0.004798114621285178, -0.0016976451877338409]","[0.00016703922658325952, -2.594616183167582e-05]","[2.0447347164154053, 7.635470390319824]",2.0447347164154053,7.635470390319824,"[-12.239480942430198, -41.54847939894084]","[-0.0009269529712445871, -1.1182981006042949e-17]","[-0.006671350698923169, 0.028622267532326034]","[-0.007126446347683668, 3.8583736419677734]"
year,1995,PTS,1.0,0.03933629,Change Point,Shape,0.03933629,109,182485,"[0.2473387214281282, 0.006308921090467096]","[-0.004798114621285182, -0.0016745938490044785]","[0.0001670392265832595, -2.5946161831676873e-05]","[2.044736385345459, 7.635463714599609]",2.044736385345459,7.635463714599608,"[-12.239480942430218, -41.548479398940856]","[-0.0009269529712445795, -3.2430757203956437e-17]","[-0.006671350698923569, 0.02862226753232632]","[-0.007126303389668465, 3.8583736419677734]"
year,1967,PTS,0.920906657,0.03933629,Outlier,Shape,0.036225051,159,182485,"[0.2473387214286008, 0.006308921152378893]","[-0.004798114621285181, -0.0018076539479163689]","[0.00016703922658325879, -2.5946161831676764e-05]","[2.0447587966918945, 7.635374069213867]",2.0447587966918945,7.635374069213867,"[-12.239480942430225, -41.548479398940906]","[-0.0009269529712445877, -7.82806891904591e-18]","[-0.006671350698923968, 0.028622267532326762]","[-0.0071256887167692184, 3.85837459564209]"
year,1996,AST,1.0,0.03933629,Change Point,Shape,0.03933629,409,182485,"[0.24733872142815835, 0.0063089210943490315]","[-0.0047981146212851804, -0.0017903027739598544]","[0.0001670392265832584, -2.594616183167836e-05]","[2.044738292694092, 7.635455131530762]",2.044738292694092,7.635455131530763,"[-12.239480942430204, -41.548479398940856]","[-0.0009269529712445877, 1.565631534710474e-17]","[-0.0066713506989233735, 0.02862226753232617]","[-0.05426492169499397, 3.580387592315674]"
year,1994,AST,0.945738254,0.03933629,Outlier,Shape,0.0372018339999999,454,182485,"[0.2473387214280523, 0.006308921080549186]","[-0.00479811462128518, -0.0016492854362983927]","[0.00016703922658325865, -2.594616183167705e-05]","[2.1638731956481934, 7.497990131378174]",2.1638731956481934,7.497990131378174,"[-12.239480942430184, -41.54847939894087]","[-0.0009269529712445872, -1.230128499575483e-17]","[-0.00667135069892377, 0.02862226753232642]","[-0.05567412078380585, 3.5934970378875732]"
age,26,PTS,0.940155615,0.0384303629999999,Top1,Point,0.036130521,54,25269,"[0.24571871171389847, 0.05163533027419681]","[-0.0047981146212851865, -0.004985479984499652]","[0.00016703922658325876, -2.5946161831677564e-05]","[-10.229279518127441, 12.254234313964844]",-10.22927951812744,12.254234313964846,"[-7.4647167114662025, -16.061775999223816]","[-0.0009269529712445975, -2.7957569061123286e-17]","[-0.006671350698923364, 0.028622267532326134]","[3.420945167541504, -2.3767833709716797]"
name,Isiah Thomas,PTS,0.999993153,0.0384303629999999,Top1,Point,0.0384301,69,25269,"[0.24571871172080076, 0.0516353303137503]","[-0.004798114621285178, -0.0045969489146439274]","[0.00016703922658325954, -2.5946161831676818e-05]","[-10.220264434814453, 12.009310722351074]",-10.220264434814453,12.009310722351074,"[-7.464716711466183, -16.061775999223826]","[-0.00092695297124461, -2.0129440955708536e-17]","[-0.006671350698924166, 0.028622267532326818]","[3.1279430389404297, -2.0671191215515137]"
year,1954,PTS,1.0,0.0384303629999999,Change Point,Shape,0.0384303629999999,110,25269,"[0.24571871136697737, 0.05163532828613992]","[-0.004798114621285175, -0.004596948914643913]","[0.0001670392265832595, -2.594616183167632e-05]","[-10.25825309753418, 12.027791976928711]",-10.25825309753418,12.027791976928713,"[-7.4647167114661785, -16.06177599922384]","[-0.0009269529712445927, 8.946463367696418e-18]","[-0.006671350698923364, 0.028622267532326356]","[3.401683807373047, -2.3960821628570557]"
year,1984,PTS,0.941975127,0.0384303629999999,Outlier,Shape,0.036200446,155,25269,"[0.24571871168522075, 0.051635330109855375]","[-0.004798114621285178, -0.004596948914643923]","[0.0001670392265832591, -2.594616183167662e-05]","[-10.297813415527344, 12.156364440917969]",-10.297813415527344,12.156364440917967,"[-7.464716711466205, -16.06177599922384]","[-0.0009269529712445911, -2.0129440980417607e-17]","[-0.006671350698923569, 0.028622267532326336]","[3.1402740478515625, -2.2669904232025146]"
lg_name,NBA,PTS,0.950272808,0.0384303629999999,Attribution,Point,0.0365193289999999,216,25269,"[0.24571863602220792, 0.05163489665092125]","[-0.0047981146212851865, -0.004838475627615985]","[0.00016703922658325938, -2.594616183167651e-05]","[-10.302027702331543, 12.193557739257812]",-10.302027702331543,12.193557739257812,"[-7.4647167114661785, -16.06177599922384]","[-0.0009269529712445941, -4.2495521183400424e-17]","[-0.0066713506989245705, 0.028622267532326908]","[3.28944730758667, -2.375814914703369]"
year,1982,AST,1.0,0.0384303629999999,Change Point,Shape,0.0384303629999999,410,25269,"[0.24571862072063652, 0.0516348090236049]","[-0.004798114621285183, -0.004712666507727978]","[0.0001670392265832588, -2.5946161831676886e-05]","[-10.179349899291992, 12.28161907196045]",-10.179349899291992,12.28161907196045,"[-7.4647167114662025, -16.061775999223816]","[-0.0009269529712446166, 1.1183353598838544e-18]","[-0.006671350698923968, 0.02862226753232663]","[3.3116726875305176, -2.378241539001465]"
year,1986,AST,0.986182811,0.0384303629999999,Outlier,Shape,0.037899363,474,25269,"[0.24571871159920394, 0.05163532961692974]","[-0.004798114621285174, -0.004985479984499654]","[0.0001670392265832581, -2.594616183167779e-05]","[-10.21860122680664, 12.30066967010498]",-10.21860122680664,12.30066967010498,"[-7.464716711466194, -16.061775999223844]","[-0.0009269529712445966, -3.1312481107792606e-17]","[-0.006671350698923973, 0.028622267532326582]","[3.130368947982788, -2.084043502807617]"
lg_name,NBA,AST,0.949880857,0.0384303629999999,Attribution,Point,0.036504266,516,25269,"[0.24571871163096148, 0.05163532979891963]","[-0.004798114621285184, -0.004712666507727978]","[0.00016703922658325917, -2.5946161831676832e-05]","[-10.35738468170166, 12.207159042358398]",-10.35738468170166,12.207159042358398,"[-7.464716711466194, -16.061775999223833]","[-0.0009269529712446022, 2.4602719578142865e-17]","[-0.006671350698924181, 0.0286222675323267]","[3.1177098751068115, -2.12190842628479]"
name,Kobe Bryant,PTS,1.0,0.0384780429999999,Top1,Point,0.0384780429999999,57,182479,"[0.24195818089570095, 0.04237239904381944]","[-0.004798114621285186, -0.004679783635519287]","[0.00016699693920934163, -2.593710604675881e-05]","[0.8650096654891968, 14.073141098022461]",0.8650096654891968,14.073141098022461,"[-22.06489839932377, -36.78258687713472]","[-0.0009269529712445841, -9.064928249107816e-18]","[-0.006648146750843966, 0.028489960906872554]","[13.587502479553223, 2.689203977584839]"
year,1955,PTS,1.0,0.0384780429999999,Change Point,Shape,0.0384780429999999,121,182479,"[0.24195817989952298, 0.04237239186604134]","[-0.004798114621285189, -0.0046797836355193]","[0.00016699693920934163, -2.593710604675827e-05]","[0.8646759986877441, 14.068589210510254]",0.8646759986877441,14.068589210510256,"[-22.06489839826568, -36.78258687765249]","[-0.0009269529712445726, -6.7986950121267265e-18]","[-0.006648146750843158, 0.028489960906872034]","[13.587502479553223, 2.689203977584839]"
year,1972,PTS,0.922463153,0.0384780429999999,Outlier,Shape,0.035494577,152,182479,"[0.24195819089310092, 0.0423724482414146]","[-0.004798114621285187, -0.004679783635519301]","[0.0001669969392093418, -2.593710604675827e-05]","[0.8730514645576477, 14.070859909057617]",0.8730514645576477,14.070859909057615,"[-22.06489839663456, -36.78258687845068]","[-0.0009269529712445799, -1.1331161293863963e-17]","[-0.006648146750844764, 0.028489960906872905]","[13.581161499023438, 2.696843385696411]"
year,1961,AST,1.0,0.0384780429999999,Change Point,Shape,0.0384780429999999,421,182479,"[0.2419581912613012, 0.042372449561369534]","[-0.004798114621285181, -0.004679783635519298]","[0.00016699693920934158, -2.5937106046757394e-05]","[0.8696922063827515, 14.067842483520508]",0.8696922063827515,14.067842483520508,"[-22.06489839427428, -36.78258687960565]","[-0.0009269529712445795, -1.4730511174013397e-17]","[-0.006648146750843968, 0.028489960906872235]","[13.572458267211914, 2.704176902770996]"
year,1985,AST,0.976634434,0.0384780429999999,Outlier,Shape,0.037578982,456,182479,"[0.24195820109205635, 0.04237248377678371]","[-0.004798114621285185, -0.004679783635519299]","[0.0001669969392093413, -2.5937106046759108e-05]","[0.8719087243080139, 14.071878433227539]",0.8719087243080139,14.071878433227539,"[-22.06489839669493, -36.78258687842112]","[-0.0009269529712445837, -7.931811845173993e-18]","[-0.0066481467508433595, 0.028489960906872072]","[13.587502479553223, 2.689203977584839]"
name,John Havlicek,PTS,0.999999991,0.038573404,Top1,Point,0.038573404,58,182474,"[0.2523260379843462, 0.0013308062367032119]","[-0.004798114621285185, -0.004431403837518931]","[0.0001667247131964774, -2.5878836557165373e-05]","[-10.069660186767578, 16.731706619262695]",-10.069660186767578,16.731706619262695,"[-1.1374371092333122, -24.51020205440802]","[-0.0009269529712445882, -1.0705161084424852e-17]","[-0.006608858922596573, 0.02826638223837231]","[7.729027271270752, 4.397726535797119]"
year,1955,PTS,1.0,0.038573404,Change Point,Shape,0.038573404,103,182474,"[0.25232603798233505, 0.001330806231720408]","[-0.004798114621285185, -0.004763803876187717]","[0.00016672471319647785, -2.5878836557165657e-05]","[-10.057519912719727, 16.731962203979492]",-10.057519912719727,16.731962203979492,"[-1.137437114585631, -24.51020212739795]","[-0.0009269529712446027, -1.4245944854452325e-17]","[-0.006608858922596972, 0.028266382238372877]","[7.726937770843506, 4.40379524230957]"
